District #,County #,Locale,Labor Force Diff,Employed Diff,Unemployed Level Diff,Unemployed Rate Diff,Median Age 10,Median Age Male 10,Median Age Female 10,# of Households 10,Avg Household Size 10,# of Families 10,Avg Family Size 10,# of Housing Units 10,County Population,CARES ESSER I 20,CRRSA ESSER II 21,ARP ESSER III 21,ESSER-SUPP 22,ESSER-SUPP 23,% County Infected 09/28/20,% County Deaths 09/28/20,% County Infected 10/30/20,% County Deaths 10/30/20,% County Infected 01/29/21,% County Deaths 01/29/21,% County Infected 07/28/2021,% County Deaths 07/28/2021,% County Infected 01/29/2022,% County Deaths 01/29/2022,% County Infected 07/29/2022,% County Deaths 07/29/2022,% County Infected 10/30/2022,% County Deaths 10/30/2022,% On Campus 09/28/20,% On Campus 10/30/20,% On Campus 01/29/21,% White Pop 10,% Black Pop 10,% Asian Pop 10,% Hispanic Pop 10,% Male Pop 10,% Female Pop 10,% Age 0-4 Pop 10,% Age 5-9 Pop 10,% Age 10-14 Pop 10,% Age 15-19 Pop 10,% Age 20-24 Pop 10,% Age 25-34 Pop 10,% Age 35-44 Pop 10,% Age 45-54 Pop 10,% Age 55-64 Pop 10,% Age 65-74 Pop 10,% Age 75-84 Pop 10,% Age 85-Up Pop 10,% HH 1 Male 10,% HH 1 Female 10,% HH Married-Child 10,% HH Married-noChild 10,% HH Male-Child 10,% HH Female-Child 10,% Housing Vacant 10,% Housing Owner Occup 10,% Housing Renter Occup 10,% Total Operational Public Schools Diff 2019-2021,% School-wide Title I Diff 2019-2021,% Title I Eligible School Diff 2019-2021,Teachers:Students Diff 2019-2021,Staff:Students Diff 2019-2021,% Free Lunch Diff 2019-2021,% Reduced-price Lunch Diff 2019-2021,% Asian or Asian/Pacific Islander Students Diff 2019-2021,% Hispanic Students Diff 2019-2021,% Black or African American Students Diff 2019-2021,% White Students Diff 2019-2021,% Grades 1-8 Diff 2019-2021,% Grades 9-12 Diff 2019-2021,% Prek Diff 2019-2021,% K Diff 2019-2021,% ADA Diff 2019-2021,Total Public Schools Diff 2021-2022,Total Students Diff 2021-2022,% Total Operational Public Schools Diff 2021-2022,% School-wide Title I Diff 2021-2022,% Title I Eligible School Diff 2021-2022,Teachers:Students Diff 2021-2022,Staff:Students Diff 2021-2022,% Free Lunch Diff 2021-2022,% Reduced-price Lunch Diff 2021-2022,% Asian or Asian/Pacific Islander Students Diff 2021-2022,% Hispanic Students Diff 2021-2022,% Black or African American Students Diff 2021-2022,% White Students Diff 2021-2022,% Grades 1-8 Diff 2021-2022,% Grades 9-12 Diff 2021-2022,% Prek Diff 2021-2022,% K Diff 2021-2022,% ADA Diff 2021-2022,% Students Tested Math - Grade 3 Diff 2019-2021,% Students Tested Reading - Grade 3 Diff 2019-2021,% Students Tested Math - Grade 4 Diff 2019-2021,% Students Tested Reading - Grade 4 Diff 2019-2021,% Students Tested Math - Grade 5 Diff 2019-2021,% Students Tested Reading - Grade 5 Diff 2019-2021,% Students Tested Math - Grade 6 Diff 2019-2021,% Students Tested Reading - Grade 6 Diff 2019-2021,% Students Tested Math - Grade 7 Diff 2019-2021,% Students Tested Reading - Grade 7 Diff 2019-2021,% Students Tested Math - Grade 8 Diff 2019-2021,% Students Tested Reading - Grade 8 Diff 2019-2021,% Students Tested Math - Grade 3 Diff 2021-2022,% Students Tested Reading - Grade 3 Diff 2021-2022,% Students Tested Math - Grade 4 Diff 2021-2022,% Students Tested Reading - Grade 4 Diff 2021-2022,% Students Tested Math - Grade 5 Diff 2021-2022,% Students Tested Reading - Grade 5 Diff 2021-2022,% Students Tested Math - Grade 6 Diff 2021-2022,% Students Tested Reading - Grade 6 Diff 2021-2022,% Students Tested Math - Grade 7 Diff 2021-2022,% Students Tested Reading - Grade 7 Diff 2021-2022,% Students Tested Math - Grade 8 Diff 2021-2022,% Students Tested Reading - Grade 8 Diff 2021-2022,Label_Math (19-21),Label_Reading (19-21),Label_All (19-21),Label_Math (21-22),Label_Reading (21-22),Label_All (21-22)
165802,48329.0,12-City: Mid-size,0.0619127702641463,0.1026476273883649,-0.6107583774250441,-0.631578947368421,3345.4,3227.3,3461.9,50845,259.11,35872,306.93,54351,176832.0,71432.0,245353.0,551206.0,0.0,0.0,0.020963400289540354,0.0004241313789359392,0.030933315237061165,0.0004919923995656895,0.08675465979008325,0.001317634817227651,0.10200642417661962,0.0015608034744842563,0.19779225479551213,0.002516512848353239,0.24416960731089396,0.002833197611292074,0.2583695258776692,0.002872783206659428,0.8131868131868132,0.5492957746478874,0.9916666666666667,0.769346542755275,0.06639049623005436,0.012529954994447368,0.37699456426442224,0.4912765211292302,0.5087234788707697,0.08037436436963002,0.07537699456426442,0.07313402302881525,0.07567654450873809,0.06979513706236484,0.14390087088666784,0.11881904260915307,0.14417850254252149,0.10832018236016132,0.056052370097609445,0.040176223040505,0.014195744929569232,0.11666830563477235,0.13084865768512144,0.2545776379191661,0.27418625233552957,0.03097649719736454,0.09053004228537713,0.06450663281264374,0.6438152011922503,0.2916781659951059,0.0,0.0,0.0,0.15438906873447283,0.08188205043603908,-0.1311351351351351,-0.1776671408250355,1.2864864864864867,-0.01698402948402958,-0.02997542997542994,0.0052656104380242605,0.06816458249294068,0.0,-0.30588803088803085,-0.23783783783783785,0.01884967401833669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001760710028579158,-0.01098901098901099,-0.01098901098901099,0.0005167958656330214,0.0005167958656330214,-0.046511627906976716,-0.046511627906976716,-0.030523255813953532,-0.030523255813953532,0.28205128205128216,0.041666666666666706,-0.3181818181818181,0.0989010989010988,0.3000000000000001,0.3000000000000001,-0.1590909090909091,-0.1590909090909091,-0.09756097560975616,-0.09756097560975616,0.41379310344827586,0.41379310344827586,-0.30000000000000004,-0.34615384615384615,-0.19047619047619047,0.0,1,1,1,0,1,0
165901,48329.0,12-City: Mid-size,0.0619127702641463,0.1026476273883649,-0.6107583774250441,-0.631578947368421,3345.4,3227.3,3461.9,50845,259.11,35872,306.93,54351,176832.0,3466795.0,15438690.0,34684306.0,0.0,0.0,0.020963400289540354,0.0004241313789359392,0.030933315237061165,0.0004919923995656895,0.08675465979008325,0.001317634817227651,0.10200642417661962,0.0015608034744842563,0.19779225479551213,0.002516512848353239,0.24416960731089396,0.002833197611292074,0.2583695258776692,0.002872783206659428,0.5606393841803472,0.8237170758277244,0.8361261899142475,0.769346542755275,0.06639049623005436,0.012529954994447368,0.37699456426442224,0.4912765211292302,0.5087234788707697,0.08037436436963002,0.07537699456426442,0.07313402302881525,0.07567654450873809,0.06979513706236484,0.14390087088666784,0.11881904260915307,0.14417850254252149,0.10832018236016132,0.056052370097609445,0.040176223040505,0.014195744929569232,0.11666830563477235,0.13084865768512144,0.2545776379191661,0.27418625233552957,0.03097649719736454,0.09053004228537713,0.06450663281264374,0.6438152011922503,0.2916781659951059,0.0,0.16260162601626027,0.07804878048780477,0.08398648951582474,0.1288270759257797,0.1299360537887877,-0.25133612310024617,0.11637805915008398,0.022556182392086965,-0.04045729201491387,-0.06619965786675132,-0.003289168046644317,0.03350599844030473,-0.05136491095526957,-0.057699769569188,-0.007011291626090452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03068117079253155,0.0069556110358835735,0.004835054054077842,-0.0034296856897319187,-0.0039736651189406485,-0.021029579227342686,-0.01880438251357287,-0.007692003835228707,-0.007704898511835483,-0.07369806437889963,-0.03502130432433898,-0.031486569812096334,-0.017008323451480664,0.11947431302270016,0.11150864639236727,-0.016921397379912637,-0.017476788640087306,0.04989154013015179,0.04997284084736551,0.03284671532846713,0.03286384976525831,0.09824046920821117,0.06916890080428954,0.09157509157509147,0.08166576527852888,0,0,0,0,0,0
70908,48139.0,21-Suburb: Large,-0.0598780598780598,-0.0461994495024348,-0.3508218869623958,-0.3111111111111111,3346.7,3251.7,3437.8,50503,275.6,39721,312.0,54365,184826.0,335115.0,1514587.0,3402647.0,2399314.0,2399313.0,0.02379535346758573,0.0003841450878123208,0.027209375304340297,0.0005139969484812743,0.099823617889258,0.0014121389847748694,0.12720612900782358,0.0017854630841981107,0.24837955698873534,0.0028026359927715797,1.234279809117765,0.02038133163083116,0.29954660058649757,0.0032625279993074565,0.7397469904101204,0.795650848491007,0.7744521103896104,0.7864581244569213,0.09011429717264889,0.005688122451707774,0.23501771271973798,0.493750417752824,0.506249582247176,0.07311677026936703,0.07958692600761981,0.08537530913708977,0.08044248379119043,0.05973531181070784,0.12233139496022993,0.14015105942116168,0.14832564668137158,0.11104204264420828,0.06002272575362609,0.029784105340552102,0.010086224182875476,0.07753994812189374,0.09728134962279468,0.31069441419321625,0.30132863394253806,0.03154268063283369,0.08593548898085263,0.07103835188080566,0.6912903522486894,0.23767129587050492,0.006993006993007089,0.38461538461538475,-0.07692307692307691,0.018430165180254872,0.05769769271732991,0.08788832447912151,0.2403475015794594,-0.14856060334278057,0.056314291522667176,0.1797895353093523,-0.04689965556911354,-0.01961433489706189,0.059756438870095664,0.2098587671458733,-0.11970913879474354,0.0213008844261002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031134682669321834,0.04470069966312511,0.027153345919865693,0.0034412180500333848,-0.008159258459215564,-0.028447666738349087,-0.0284596612115992,0.004107760420156375,0.0014826420922606194,-0.41264911559029205,-0.03526753620211571,0.4751306231680896,0.008659735080472797,0.13564213564213584,0.15718562874251496,0.08959537572254347,0.08625730994152062,0.028000000000000053,0.029372496662216262,0.0758169934640523,0.07863695937090424,0.08383233532934141,0.024271844660194185,-0.012401352874859101,0.0921375921375922,0,0,0,-1,-1,-1
39905,48077.0,42-Rural: Distant,0.004553922583316,0.0241672109732201,-0.3739495798319328,-0.3673469387755102,487.0,476.4,495.3,4319,27.14,3143,32.13,5150,10471.0,17388.0,84951.0,190849.0,0.0,0.0,0.008595167605768313,0.00019100372457262916,0.012319740234934581,0.00038200744914525833,0.0896762486868494,0.0014325279342947187,0.10199598892178398,0.001623531658867348,0.1880431668417534,0.0025785502817304937,0.21783974787508356,0.0036290707668799544,0.22758093782828764,0.003915576353738898,0.9924242424242424,0.9847328244274809,0.9922480620155039,0.9508928571428571,0.005301339285714286,0.0026041666666666665,0.04343377976190476,0.49135044642857145,0.5086495535714286,0.055989583333333336,0.05859375,0.06808035714285714,0.06808035714285714,0.0390625,0.0974702380952381,0.11569940476190477,0.16685267857142858,0.15169270833333334,0.1052827380952381,0.056919642857142856,0.016276041666666668,0.10974762676545496,0.1289650382032878,0.22759898124565872,0.3804121324380644,0.021764297291039594,0.05394767307247048,0.16135922330097088,0.6994174757281554,0.1392233009708738,0.0,0.0,0.0,0.10105393676379426,0.07617051013277426,0.19480519480519481,-1.0,0.0,-0.4615384615384615,0.0,0.04201680672268916,-0.21176470588235294,0.37837837837837845,5.0,-0.11111111111111102,-0.03579081531047118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013631631995505643,-0.11111111111111108,-0.11111111111111108,-0.2222222222222222,-0.2222222222222222,0.25,0.25,-0.11111111111111116,-0.11111111111111116,0.11111111111111116,0.11111111111111116,0.19531250000000003,0.19531250000000003,0.37500000000000006,0.37500000000000006,0.4285714285714286,0.4285714285714286,0.6,0.6,0.0,0.0,0.0,0.0,-0.1111111111111111,-0.1111111111111111,1,0,1,-1,-1,-1
161903,48309.0,22-Suburb: Mid-size,-0.036066190912662,-0.0205080561218784,-0.3402859545836837,-0.326530612244898,5768.6,5536.7,5996.1,86892,440.0,57663,525.16,95124,256623.0,469549.0,2103236.0,4725094.0,0.0,0.0,0.031174134820339563,0.00044812818804238126,0.03972364129481769,0.0006156891627017064,0.08991399835556439,0.0015703970415746056,0.11083573958686478,0.001932796358861053,0.20636497897694284,0.0031602779174119233,0.25652026513601667,0.00356943843692888,0.27574301601960854,0.0036512705408322716,0.7645989823116065,0.7761772182544486,0.8227678026139,0.6983091108783939,0.14800388240402543,0.01370761070385601,0.23614126501664495,0.48601993989084996,0.5139800601091501,0.0708453594203639,0.07016849292908653,0.06928303236188092,0.08771168041684758,0.09886082092411433,0.12932407005355334,0.1141520437962419,0.12858334823291018,0.10651494640409355,0.06465564949384009,0.042076405030097144,0.017824150936970533,0.11576439718270957,0.14620448372692538,0.21104359434700548,0.2557657782074299,0.029542420475993186,0.10122911200110482,0.08653967453008704,0.5492199655186913,0.36424035995122156,-0.09090909090909094,0.0,0.0,0.08986802372212742,0.0526709914582457,0.019861701703752933,-0.3000436734976064,0.05554509858598539,0.02260185781293109,-0.05172139878789771,-0.019033601616998547,-0.005068642899167328,0.029417342394441576,-0.22159618724504213,0.01632557127820627,0.01150758174980469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0095470977213682,-0.021226176196188128,-0.02286018925763018,-0.02321574219615083,-0.02321574219615083,-0.022738156004483406,-0.02292800616622406,-0.020741517160686448,-0.02390551872074878,-0.045640091326307,-0.041073775973801394,0.0007503001200480019,-0.009827420901246432,-0.005008347245409019,-0.0033444816053512113,0.052542372881355943,0.052542372881355943,0.0753424657534247,0.07903780068728526,0.025848142164781908,0.029173419773095552,0.025518341307814895,0.02222222222222227,-0.014170040485829878,0.05555555555555548,0,0,0,0,0,0
166903,48331.0,42-Rural: Distant,-0.0547112462006079,-0.0464293150114511,-0.1888701517706576,-0.1379310344827586,805.6,777.6,831.0,9408,51.89,6577,62.45,11305,24823.0,108099.0,469352.0,1054437.0,0.0,0.0,0.02006203923780365,0.00028199653547113565,0.022116585424807638,0.000322281754824155,0.0802481569512146,0.0013696974580026588,0.10711839825967852,0.002135116625710027,0.18708455867542198,0.0037465253998308023,0.21472021915159328,0.004229948032067035,0.23135801474439027,0.004270233251420054,0.8525,0.8964646464646465,0.9313984168865436,0.7814759461970352,0.09989093993617966,0.003877691158056307,0.2334693218079735,0.4937997334087329,0.5062002665912672,0.06858666235812094,0.07294906491093428,0.0725855313648665,0.07549379973340874,0.046653471745364945,0.10340509754816819,0.11309932544330896,0.14161651250151472,0.1317203215252252,0.0914084905279315,0.05820575998707436,0.024275962354081675,0.11915391156462585,0.14583333333333334,0.21290391156462585,0.30590986394557823,0.03082482993197279,0.08694727891156463,0.16780185758513932,0.5969040247678019,0.23529411764705882,0.0,0.0,0.0,0.08982155195510245,0.14993533598184752,-0.12961855396065924,0.8592171717171718,0.5656565656565657,0.014545454545454533,-0.02146464646464648,-0.008241195741195861,-0.0045516897368748895,0.011341741110527118,0.1742424242424241,-0.13888888888888892,-0.04940097156070966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050390587327611175,-0.028485757121439404,-0.028485757121439404,-0.2450090744101634,-0.2450090744101634,0.08,0.08,-0.09523809523809533,-0.09523809523809533,-0.017857142857142842,-0.006451612903225847,-0.11821705426356593,-0.06976744186046513,0.25000000000000006,0.25000000000000006,0.6250000000000001,0.6250000000000001,-0.16666666666666663,-0.16666666666666663,0.13043478260869557,0.13043478260869557,-0.20000000000000007,-0.21428571428571436,-0.22857142857142856,-0.325,1,1,1,0,0,0
175910,48349.0,42-Rural: Distant,0.0032932235592146,0.0226433560211753,-0.357379767827529,-0.3529411764705882,1326.7,1275.7,1376.1,17380,95.36,12511,112.58,20234,50113.0,83538.0,346082.0,777502.0,0.0,0.0,0.025602139165486003,0.0005786921557280546,0.02921397641330593,0.000718376469179654,0.104503821363718,0.0023746333286771898,0.12176481152595135,0.0029533254844052443,0.23119749366431863,0.004110709795861353,0.2617484485063756,0.0044499431285295234,0.27338215632670165,0.0045896274419811225,0.9349269588313412,0.9364238410596026,0.9882198952879581,0.6942914004399288,0.13838902272965328,0.005300094270451451,0.23766628260186445,0.49559023777102756,0.5044097622289725,0.07290248245522153,0.07359379909919346,0.07786739289829266,0.07535351419294019,0.06022834398240285,0.11446527705038231,0.12355713836807374,0.13861946161097727,0.11963967738556615,0.08077930239865927,0.0445375510631612,0.01845605949512936,0.10575373993095512,0.13256616800920598,0.23509781357882623,0.29234752589182966,0.03440736478711162,0.09344073647871116,0.14104971829593754,0.6035880201640803,0.2553622615399822,0.0,0.0,0.0,-0.06741107905939503,0.013137108750519676,0.044582217838523334,-0.07200481637567728,0.5554966887417219,0.08107019867549681,0.4906843267108168,-0.033004171478400256,-0.019056142234950172,-0.03584915987083347,3.8609271523178808,0.2824573763562067,0.008383470076547073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07896756306265441,-0.06676449009537776,-0.06676449009537776,-0.028666666666666552,-0.028666666666666552,0.0,-0.02083333333333337,0.14143775569842187,0.14143775569842187,0.07991803278688522,0.07991803278688522,0.015335801163405587,-0.0015864621893178588,0.018867924528301803,0.018867924528301803,-0.016129032258064672,-0.016129032258064672,0.625,0.6595744680851064,-0.08064516129032254,-0.08064516129032254,0.3333333333333334,0.3333333333333334,-0.08333333333333331,-0.06779661016949148,1,1,1,0,0,0
200902,48399.0,42-Rural: Distant,-0.0162407968817669,-0.0031602708803611,-0.324468085106383,-0.3170731707317073,508.4,488.6,521.3,4165,29.77,2914,35.96,5298,10264.0,42268.0,193552.0,434831.0,0.0,0.0,0.026305533904910368,0.0006819953234606392,0.029423226812159003,0.000779423226812159,0.1151597817614965,0.0032151208106001557,0.1288971161340608,0.0037996882307092753,0.21005455962587685,0.005845674201091193,0.24532346063912705,0.006625097427903352,0.25604053000779425,0.006819953234606391,0.9487179487179487,1.0,0.9891540130151844,0.8318255404247215,0.018283972954956672,0.001999809541948386,0.3200647557375488,0.494905247119322,0.5050947528806781,0.0666603180649462,0.06723169221978859,0.07494524331016093,0.06570802780687554,0.04780497095514713,0.09732406437482144,0.11170364727168841,0.14027235501380822,0.13370155223312066,0.10065708027806876,0.06580325683268261,0.028187791638891534,0.1226890756302521,0.14981992797118848,0.2028811524609844,0.32797118847539014,0.03289315726290516,0.08403361344537816,0.2138542846357116,0.5924877312193281,0.19365798414496035,0.5,0.0,0.0,-0.0938277163193551,-0.04876754022706452,0.28465707734000406,-0.26282051282051283,0.0,0.09420642648490736,0.8589743589743591,-0.0603359535841287,0.05818540433925037,-0.11213164944508226,0.11538461538461536,-0.04052936311000816,0.06241239605746614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0319905336685992,-0.023809523809523836,-0.023809523809523836,-0.039870689655172466,-0.008898776418242577,-0.051975051975052,-0.051975051975052,-0.0771428571428571,-0.0771428571428571,0.06451612903225801,0.06451612903225801,0.0,0.0,-0.21951219512195125,-0.21951219512195125,0.4814814814814816,0.4814814814814816,-0.13888888888888895,-0.13888888888888895,-0.13157894736842105,-0.13157894736842105,0.0,0.0,0.023809523809523725,0.023809523809523725,0,0,0,1,0,0
70909,48139.0,42-Rural: Distant,-0.0598780598780598,-0.0461994495024348,-0.3508218869623958,-0.3111111111111111,3346.7,3251.7,3437.8,50503,275.6,39721,312.0,54365,184826.0,31391.0,147157.0,330601.0,0.0,0.0,0.02379535346758573,0.0003841450878123208,0.027209375304340297,0.0005139969484812743,0.099823617889258,0.0014121389847748694,0.12720612900782358,0.0017854630841981107,0.24837955698873534,0.0028026359927715797,1.234279809117765,0.02038133163083116,0.29954660058649757,0.0032625279993074565,0.8312236286919831,0.8979591836734694,0.8801652892561983,0.7864581244569213,0.09011429717264889,0.005688122451707774,0.23501771271973798,0.493750417752824,0.506249582247176,0.07311677026936703,0.07958692600761981,0.08537530913708977,0.08044248379119043,0.05973531181070784,0.12233139496022993,0.14015105942116168,0.14832564668137158,0.11104204264420828,0.06002272575362609,0.029784105340552102,0.010086224182875476,0.07753994812189374,0.09728134962279468,0.31069441419321625,0.30132863394253806,0.03154268063283369,0.08593548898085263,0.07103835188080566,0.6912903522486894,0.23767129587050492,0.0,0.0,0.0,0.1433957644754559,0.09677294186121721,0.03799058084772363,-1.0,0.0,0.10931677018633544,-0.05246753246753246,-0.05542857142857142,-0.014814814814814887,0.07123809523809524,-0.18571428571428572,0.0021978021978022017,-0.009715104208502615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020725621746153923,-0.1304347826086956,-0.1304347826086956,0.0818181818181819,0.0818181818181819,0.09523809523809534,0.09523809523809534,-0.25946969696969696,-0.1723484848484848,0.15331807780320372,0.15331807780320372,-0.0075187969924813,-0.0075187969924813,-0.23076923076923073,-0.23076923076923073,-0.38095238095238093,-0.38095238095238093,-0.17391304347826095,-0.17391304347826095,0.4705882352941178,0.3157894736842106,-0.04761904761904776,-0.04761904761904776,0.0,0.055555555555555615,0,-1,0,0,0,0
184904,48367.0,42-Rural: Distant,-0.0511559684291401,-0.0360457807726601,-0.3770491803278688,-0.340909090909091,2129.8,2074.4,2191.7,42069,148.76,32024,170.43,46628,142878.0,88885.0,403784.0,907134.0,0.0,0.0,0.01376699001945716,0.0002869581041167989,0.017623426979660968,0.0003919427763546522,0.08992987023894511,0.0010428477442293426,0.11829672867761307,0.0013857976735396633,0.22544408516356612,0.0026806086311398536,0.25798233457915143,0.00320553199232912,0.27213426839681404,0.0033175156427161633,0.8612956810631229,0.9233009708737864,0.9099804305283757,0.9139206513465666,0.016377739957409324,0.005464948215553294,0.10613459679971264,0.5070856175220436,0.4929143824779563,0.06280841892804913,0.0700351501364099,0.07582508744772379,0.07505537643144868,0.054572511053905426,0.11159954501526594,0.13750459688523609,0.16364911440471405,0.12679706141438676,0.07495274829594534,0.03574024818904103,0.011460141797873887,0.0932277924362357,0.10344909553352825,0.28025386864436996,0.33948988566402816,0.028453255366184125,0.06292044022914735,0.09777386977781591,0.7152569271682251,0.186969203053959,0.0,0.5000000000000001,0.0,0.07175251052802058,0.08721533584485361,0.05297847569013467,-0.07157060626448374,-0.2580174927113702,0.09381458820952927,0.4133000138831042,-0.027337033714584794,-0.03177364622664049,0.04518466142983058,0.3986796689118997,-0.07410729859709453,0.03240280862528607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021317484643970652,0.000493421052631443,-0.012500000000000067,-0.013664073996216141,-0.013664073996216141,0.01298701298701288,0.01298701298701288,-0.03174072836618774,-0.03174072836618774,-0.048943661971830976,-0.0359154929577464,-0.07992160278745646,-0.08536585365853655,0.05194805194805211,0.06578947368421062,0.25000000000000006,0.25000000000000006,-0.038461538461538367,-0.038461538461538367,0.10144927536231878,0.10144927536231878,-0.02739726027397263,-0.04054054054054063,-0.015384615384615398,0.03999999999999991,1,1,1,-1,-1,-1
250903,48499.0,32-Town: Distant,-0.0276295307983099,-0.0098368380750427,-0.3264094955489614,-0.3035714285714285,1287.4,1240.2,1334.0,17118,67.5,12149,80.64,20861,45539.0,377391.0,1616973.0,3632666.0,0.0,0.0,0.011528579898548497,0.0006368167943960122,0.014383275873427172,0.0009222863918838798,0.06344012824172687,0.0024374711785502537,0.08065614089022596,0.0029205735742989527,0.16497946814818068,0.005643514350337074,0.1875315663497222,0.006346208744153363,0.2023320670194778,0.006587759942027712,0.8810572687224669,0.9747952110901071,0.9893014474512272,0.8867839100181107,0.046992660375560005,0.003836621866361643,0.08462015060528072,0.49142121818701745,0.5085787818129825,0.0523543990086741,0.05557144218854256,0.05955104375178725,0.0593842341054237,0.04937565532361071,0.08881422171384996,0.10263559241254408,0.13642646077590315,0.1540606233914784,0.14407587455914594,0.07344390429892289,0.024306548470117244,0.110118004439771,0.14236476223857927,0.18121275849982474,0.39998831639210186,0.02301670755929431,0.05269307162051642,0.17942572264033363,0.6590288097406644,0.16154546761900196,0.0,0.0,0.0,0.08826096397579457,0.10280516553781836,-0.017011203428424094,-0.16476503863644762,-0.11139363464944863,0.025122900106839326,-0.2257687113777374,-0.00688567355234023,-0.017952952229999864,0.06386507971458354,-0.09811361749346252,-0.04025796365057659,0.038870503472288515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013291134703007221,0.007812500000000014,0.007812500000000014,-0.0010955428703223742,-0.0010955428703223742,-0.016447368421052704,-0.016447368421052704,0.046410352121438424,0.046410352121438424,-0.03855519480519481,-0.02922077922077928,0.004460771451062733,-0.03950103950103952,0.23469387755102034,0.23469387755102034,-0.1475409836065573,-0.1475409836065573,0.0427350427350427,0.0427350427350427,-0.21379310344827596,-0.21379310344827596,0.3786407766990292,0.36538461538461553,0.05747126436781607,0.09523809523809532,1,1,1,-1,-1,-1
238902,48475.0,32-Town: Distant,0.2355540448674371,0.2991030569284276,-0.5890736342042755,-0.6666666666666667,376.0,369.5,382.6,3995,26.36,2845,31.52,4694,11998.0,310523.0,1320674.0,2967006.0,0.0,0.0,0.010668444740790132,8.33472245374229e-05,0.014335722620436739,0.0002500416736122687,0.0847641273545591,0.001750291715285881,0.10310051675279214,0.0020003333888981498,0.2179529921653609,0.0032505417569594934,0.2477912985497583,0.0038339723287214534,0.26262710451741955,0.004084014002333722,0.9060913705583756,0.8981698732989207,0.9902581587920117,0.7719084255957965,0.04897729405141678,0.0030024394820791895,0.47607431037718145,0.4832989303809345,0.5167010696190655,0.0762807280915744,0.07656220679301932,0.07412272471382998,0.0714955901670107,0.05911052730343404,0.122255582660912,0.11343591668230438,0.14205291799587164,0.11690748733345843,0.0759054231563145,0.05366860574216551,0.018202289360105085,0.11739674593241552,0.13692115143929912,0.23529411764705882,0.28585732165206507,0.033041301627033795,0.09061326658322903,0.14891350660417554,0.6512569237324244,0.1998295696634001,0.0,-0.16666666666666663,-0.16666666666666663,0.26045265067066126,0.25514361296827803,-0.003679888716190689,0.64909594887675,0.14598193057536862,0.017711835128929793,-0.07230034191517783,-0.023345214839461597,0.03015644763234255,0.032777028618835274,-0.12990260826684985,-0.2921876311152136,0.0904056952661677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06052848543437137,-0.15443624258213937,-0.14534415916904403,0.01660541717707902,0.01660541717707902,-0.10598210080075365,-0.10598210080075365,-0.0262628801206333,-0.0262628801206333,0.0278622445371615,0.0344091378144682,0.07228915662650602,0.014845094664371833,0.15748031496062997,0.14960629921259846,-0.16883116883116883,-0.16883116883116883,0.13013698630136983,0.13013698630136983,-0.04878048780487802,-0.04878048780487802,0.06470588235294128,0.07058823529411758,0.07482993197278905,0.09433962264150933,1,1,1,0,1,0
