,Agency Name,County #,District #,FTE Teachers 2018-2019,Total Staff 2018-2019,Total Students 2018-2019,FTE Teachers 2020-2021,Total Staff 2020-2021,Total Students 2020-2021
280,ALIEF ISD,48201.0,101903,3259.99,6350.39,45436.0,3276.07,6461.03,41724.0
281,ALIEF ISD,48201.0,101903,3259.99,6350.39,45436.0,3276.07,6461.03,41724.0
282,ALIEF ISD,48201.0,101903,3259.99,6350.39,45436.0,3276.07,6461.03,41724.0
283,ALIEF ISD,48201.0,101903,3259.99,6350.39,45436.0,3276.07,6461.03,41724.0
284,ALIEF ISD,48201.0,101903,3259.99,6350.39,45436.0,3276.07,6461.03,41724.0
285,ALIEF ISD,48201.0,101903,3259.99,6350.39,45436.0,3276.07,6461.03,41724.0
286,ALIEF ISD,48201.0,101903,3259.99,6350.39,45436.0,3276.07,6461.03,41724.0
287,ALIEF ISD,48201.0,101903,3259.99,6350.39,45436.0,3276.07,6461.03,41724.0
288,ALIEF ISD,48201.0,101903,3259.99,6350.39,45436.0,3276.07,6461.03,41724.0
289,ALIEF ISD,48201.0,101903,3259.99,6350.39,45436.0,3276.07,6461.03,41724.0
290,ALIEF ISD,48201.0,101903,3259.99,6350.39,45436.0,3276.07,6461.03,41724.0
291,ALIEF ISD,48201.0,101903,3259.99,6350.39,45436.0,3276.07,6461.03,41724.0
292,ALIEF ISD,48201.0,101903,3259.99,6350.39,45436.0,3276.07,6461.03,41724.0
293,ALIEF ISD,48201.0,101903,3259.99,6350.39,45436.0,3276.07,6461.03,41724.0
294,ALIEF ISD,48201.0,101903,3259.99,6350.39,45436.0,3276.07,6461.03,41724.0
295,ALIEF ISD,48201.0,101903,3259.99,6350.39,45436.0,3276.07,6461.03,41724.0
296,ALIEF ISD,48201.0,101903,3259.99,6350.39,45436.0,3276.07,6461.03,41724.0
297,ALIEF ISD,48201.0,101903,3259.99,6350.39,45436.0,3276.07,6461.03,41724.0
298,ALIEF ISD,48201.0,101903,3259.99,6350.39,45436.0,3276.07,6461.03,41724.0
299,ALIEF ISD,48201.0,101903,3259.99,6350.39,45436.0,3276.07,6461.03,41724.0
300,ALIEF ISD,48201.0,101903,3259.99,6350.39,45436.0,3276.07,6461.03,41724.0
301,ALIEF ISD,48201.0,101903,3259.99,6350.39,45436.0,3276.07,6461.03,41724.0
302,ALIEF ISD,48201.0,101903,3259.99,6350.39,45436.0,3276.07,6461.03,41724.0
303,ALIEF ISD,48201.0,101903,3259.99,6350.39,45436.0,3276.07,6461.03,41724.0
304,ALIEF MONTESSORI COMMUNITY SCHOOL,48201.0,101815,14.95,36.27,305.0,16.76,38.82,331.0
305,ALLEN ISD,48085.0,43901,1350.86,2469.23,21557.0,1370.19,2560.63,21617.0
306,ALLEN ISD,48085.0,43901,1350.86,2469.23,21557.0,1370.19,2560.63,21617.0
307,ALLEN ISD,48085.0,43901,1350.86,2469.23,21557.0,1370.19,2560.63,21617.0
308,ALLEN ISD,48085.0,43901,1350.86,2469.23,21557.0,1370.19,2560.63,21617.0
309,ALLEN ISD,48085.0,43901,1350.86,2469.23,21557.0,1370.19,2560.63,21617.0
310,ALLEN ISD,48085.0,43901,1350.86,2469.23,21557.0,1370.19,2560.63,21617.0
311,ALLEN ISD,48085.0,43901,1350.86,2469.23,21557.0,1370.19,2560.63,21617.0
312,ALLEN ISD,48085.0,43901,1350.86,2469.23,21557.0,1370.19,2560.63,21617.0
313,ALLEN ISD,48085.0,43901,1350.86,2469.23,21557.0,1370.19,2560.63,21617.0
314,ALLEN ISD,48085.0,43901,1350.86,2469.23,21557.0,1370.19,2560.63,21617.0
315,ALLEN ISD,48085.0,43901,1350.86,2469.23,21557.0,1370.19,2560.63,21617.0
316,ALLEN ISD,48085.0,43901,1350.86,2469.23,21557.0,1370.19,2560.63,21617.0
317,ALLEN ISD,48085.0,43901,1350.86,2469.23,21557.0,1370.19,2560.63,21617.0
318,ALLEN ISD,48085.0,43901,1350.86,2469.23,21557.0,1370.19,2560.63,21617.0
319,ALLEN ISD,48085.0,43901,1350.86,2469.23,21557.0,1370.19,2560.63,21617.0
320,ALLEN ISD,48085.0,43901,1350.86,2469.23,21557.0,1370.19,2560.63,21617.0
321,ALLEN ISD,48085.0,43901,1350.86,2469.23,21557.0,1370.19,2560.63,21617.0
322,ALLEN ISD,48085.0,43901,1350.86,2469.23,21557.0,1370.19,2560.63,21617.0
323,ALLEN ISD,48085.0,43901,1350.86,2469.23,21557.0,1370.19,2560.63,21617.0
324,ALLEN ISD,48085.0,43901,1350.86,2469.23,21557.0,1370.19,2560.63,21617.0
325,ALLEN ISD,48085.0,43901,1350.86,2469.23,21557.0,1370.19,2560.63,21617.0
326,ALLEN ISD,48085.0,43901,1350.86,2469.23,21557.0,1370.19,2560.63,21617.0
327,ALLEN ISD,48085.0,43901,1350.86,2469.23,21557.0,1370.19,2560.63,21617.0
328,ALLEN ISD,48085.0,43901,1350.86,2469.23,21557.0,1370.19,2560.63,21617.0
329,ALLEN ISD,48085.0,43901,1350.86,2469.23,21557.0,1370.19,2560.63,21617.0
330,ALLEN ISD,48085.0,43901,1350.86,2469.23,21557.0,1370.19,2560.63,21617.0
331,ALLEN ISD,48085.0,43901,1350.86,2469.23,21557.0,1370.19,2560.63,21617.0
332,ALLEN ISD,48085.0,43901,1350.86,2469.23,21557.0,1370.19,2560.63,21617.0
333,ALLEN ISD,48085.0,43901,1350.86,2469.23,21557.0,1370.19,2560.63,21617.0
334,ALLEN ISD,48085.0,43901,1350.86,2469.23,21557.0,1370.19,2560.63,21617.0
335,ALLEN ISD,48085.0,43901,1350.86,2469.23,21557.0,1370.19,2560.63,21617.0
336,ALLEN ISD,48085.0,43901,1350.86,2469.23,21557.0,1370.19,2560.63,21617.0
337,ALLEN ISD,48085.0,43901,1350.86,2469.23,21557.0,1370.19,2560.63,21617.0
338,ALLEN ISD,48085.0,43901,1350.86,2469.23,21557.0,1370.19,2560.63,21617.0
339,ALLEN ISD,48085.0,43901,1350.86,2469.23,21557.0,1370.19,2560.63,21617.0
340,ALLEN ISD,48085.0,43901,1350.86,2469.23,21557.0,1370.19,2560.63,21617.0
341,ALLEN ISD,48085.0,43901,1350.86,2469.23,21557.0,1370.19,2560.63,21617.0
342,ALLEN ISD,48085.0,43901,1350.86,2469.23,21557.0,1370.19,2560.63,21617.0
343,ALLEN ISD,48085.0,43901,1350.86,2469.23,21557.0,1370.19,2560.63,21617.0
344,ALLEN ISD,48085.0,43901,1350.86,2469.23,21557.0,1370.19,2560.63,21617.0
345,ALLEN ISD,48085.0,43901,1350.86,2469.23,21557.0,1370.19,2560.63,21617.0
346,ALLEN ISD,48085.0,43901,1350.86,2469.23,21557.0,1370.19,2560.63,21617.0
347,ALLEN ISD,48085.0,43901,1350.86,2469.23,21557.0,1370.19,2560.63,21617.0
348,ALLEN ISD,48085.0,43901,1350.86,2469.23,21557.0,1370.19,2560.63,21617.0
349,ALLEN ISD,48085.0,43901,1350.86,2469.23,21557.0,1370.19,2560.63,21617.0
350,ALLEN ISD,48085.0,43901,1350.86,2469.23,21557.0,1370.19,2560.63,21617.0
351,ALLEN ISD,48085.0,43901,1350.86,2469.23,21557.0,1370.19,2560.63,21617.0
352,ALLEN ISD,48085.0,43901,1350.86,2469.23,21557.0,1370.19,2560.63,21617.0
353,ALLEN ISD,48085.0,43901,1350.86,2469.23,21557.0,1370.19,2560.63,21617.0
354,ALLEN ISD,48085.0,43901,1350.86,2469.23,21557.0,1370.19,2560.63,21617.0
355,ALLEN ISD,48085.0,43901,1350.86,2469.23,21557.0,1370.19,2560.63,21617.0
356,ALLEN ISD,48085.0,43901,1350.86,2469.23,21557.0,1370.19,2560.63,21617.0
357,ALLEN ISD,48085.0,43901,1350.86,2469.23,21557.0,1370.19,2560.63,21617.0
358,ALLEN ISD,48085.0,43901,1350.86,2469.23,21557.0,1370.19,2560.63,21617.0
359,ALLEN ISD,48085.0,43901,1350.86,2469.23,21557.0,1370.19,2560.63,21617.0
360,ALLEN ISD,48085.0,43901,1350.86,2469.23,21557.0,1370.19,2560.63,21617.0
361,ALLEN ISD,48085.0,43901,1350.86,2469.23,21557.0,1370.19,2560.63,21617.0
362,ALLEN ISD,48085.0,43901,1350.86,2469.23,21557.0,1370.19,2560.63,21617.0
363,ALLEN ISD,48085.0,43901,1350.86,2469.23,21557.0,1370.19,2560.63,21617.0
364,ALLEN ISD,48085.0,43901,1350.86,2469.23,21557.0,1370.19,2560.63,21617.0
365,ALLEN ISD,48085.0,43901,1350.86,2469.23,21557.0,1370.19,2560.63,21617.0
366,ALLEN ISD,48085.0,43901,1350.86,2469.23,21557.0,1370.19,2560.63,21617.0
367,ALLEN ISD,48085.0,43901,1350.86,2469.23,21557.0,1370.19,2560.63,21617.0
368,ALLEN ISD,48085.0,43901,1350.86,2469.23,21557.0,1370.19,2560.63,21617.0
369,ALPINE ISD,48043.0,22901,87.13,184.74,1014.0,77.14,171.19,974.0
370,ALTO ISD,48073.0,37901,58.27,101.22,664.0,57.76,104.11,609.0
371,ALTO ISD,48073.0,37901,58.27,101.22,664.0,57.76,104.11,609.0
372,ALVARADO ISD,48251.0,126901,228.93,446.09,3635.0,238.66,467.67,3565.0
373,ALVARADO ISD,48251.0,126901,228.93,446.09,3635.0,238.66,467.67,3565.0
374,ALVARADO ISD,48251.0,126901,228.93,446.09,3635.0,238.66,467.67,3565.0
375,ALVARADO ISD,48251.0,126901,228.93,446.09,3635.0,238.66,467.67,3565.0
376,ALVARADO ISD,48251.0,126901,228.93,446.09,3635.0,238.66,467.67,3565.0
377,ALVARADO ISD,48251.0,126901,228.93,446.09,3635.0,238.66,467.67,3565.0
378,ALVARADO ISD,48251.0,126901,228.93,446.09,3635.0,238.66,467.67,3565.0
379,ALVARADO ISD,48251.0,126901,228.93,446.09,3635.0,238.66,467.67,3565.0
380,ALVARADO ISD,48251.0,126901,228.93,446.09,3635.0,238.66,467.67,3565.0
381,ALVARADO ISD,48251.0,126901,228.93,446.09,3635.0,238.66,467.67,3565.0
382,ALVARADO ISD,48251.0,126901,228.93,446.09,3635.0,238.66,467.67,3565.0
383,ALVARADO ISD,48251.0,126901,228.93,446.09,3635.0,238.66,467.67,3565.0
384,ALVARADO ISD,48251.0,126901,228.93,446.09,3635.0,238.66,467.67,3565.0
385,ALVARADO ISD,48251.0,126901,228.93,446.09,3635.0,238.66,467.67,3565.0
386,ALVARADO ISD,48251.0,126901,228.93,446.09,3635.0,238.66,467.67,3565.0
387,ALVARADO ISD,48251.0,126901,228.93,446.09,3635.0,238.66,467.67,3565.0
388,ALVARADO ISD,48251.0,126901,228.93,446.09,3635.0,238.66,467.67,3565.0
389,ALVARADO ISD,48251.0,126901,228.93,446.09,3635.0,238.66,467.67,3565.0
390,ALVARADO ISD,48251.0,126901,228.93,446.09,3635.0,238.66,467.67,3565.0
391,ALVARADO ISD,48251.0,126901,228.93,446.09,3635.0,238.66,467.67,3565.0
392,ALVARADO ISD,48251.0,126901,228.93,446.09,3635.0,238.66,467.67,3565.0
393,ALVARADO ISD,48251.0,126901,228.93,446.09,3635.0,238.66,467.67,3565.0
394,ALVARADO ISD,48251.0,126901,228.93,446.09,3635.0,238.66,467.67,3565.0
395,ALVARADO ISD,48251.0,126901,228.93,446.09,3635.0,238.66,467.67,3565.0
396,ALVARADO ISD,48251.0,126901,228.93,446.09,3635.0,238.66,467.67,3565.0
397,ALVARADO ISD,48251.0,126901,228.93,446.09,3635.0,238.66,467.67,3565.0
398,ALVARADO ISD,48251.0,126901,228.93,446.09,3635.0,238.66,467.67,3565.0
399,ALVARADO ISD,48251.0,126901,228.93,446.09,3635.0,238.66,467.67,3565.0
400,ALVARADO ISD,48251.0,126901,228.93,446.09,3635.0,238.66,467.67,3565.0
401,ALVARADO ISD,48251.0,126901,228.93,446.09,3635.0,238.66,467.67,3565.0
402,ALVARADO ISD,48251.0,126901,228.93,446.09,3635.0,238.66,467.67,3565.0
403,ALVARADO ISD,48251.0,126901,228.93,446.09,3635.0,238.66,467.67,3565.0
404,ALVIN ISD,48039.0,20901,1700.43,3424.87,25945.0,1824.85,3555.68,27006.0
405,ALVIN ISD,48039.0,20901,1700.43,3424.87,25945.0,1824.85,3555.68,27006.0
406,ALVIN ISD,48039.0,20901,1700.43,3424.87,25945.0,1824.85,3555.68,27006.0
407,ALVIN ISD,48039.0,20901,1700.43,3424.87,25945.0,1824.85,3555.68,27006.0
408,ALVIN ISD,48039.0,20901,1700.43,3424.87,25945.0,1824.85,3555.68,27006.0
409,ALVIN ISD,48039.0,20901,1700.43,3424.87,25945.0,1824.85,3555.68,27006.0
410,ALVIN ISD,48039.0,20901,1700.43,3424.87,25945.0,1824.85,3555.68,27006.0
411,ALVIN ISD,48039.0,20901,1700.43,3424.87,25945.0,1824.85,3555.68,27006.0
412,ALVIN ISD,48039.0,20901,1700.43,3424.87,25945.0,1824.85,3555.68,27006.0
413,ALVIN ISD,48039.0,20901,1700.43,3424.87,25945.0,1824.85,3555.68,27006.0
414,ALVIN ISD,48039.0,20901,1700.43,3424.87,25945.0,1824.85,3555.68,27006.0
415,ALVIN ISD,48039.0,20901,1700.43,3424.87,25945.0,1824.85,3555.68,27006.0
416,ALVIN ISD,48039.0,20901,1700.43,3424.87,25945.0,1824.85,3555.68,27006.0
417,ALVIN ISD,48039.0,20901,1700.43,3424.87,25945.0,1824.85,3555.68,27006.0
418,ALVIN ISD,48039.0,20901,1700.43,3424.87,25945.0,1824.85,3555.68,27006.0
419,ALVIN ISD,48039.0,20901,1700.43,3424.87,25945.0,1824.85,3555.68,27006.0
420,ALVIN ISD,48039.0,20901,1700.43,3424.87,25945.0,1824.85,3555.68,27006.0
421,ALVIN ISD,48039.0,20901,1700.43,3424.87,25945.0,1824.85,3555.68,27006.0
422,ALVIN ISD,48039.0,20901,1700.43,3424.87,25945.0,1824.85,3555.68,27006.0
423,ALVIN ISD,48039.0,20901,1700.43,3424.87,25945.0,1824.85,3555.68,27006.0
424,ALVIN ISD,48039.0,20901,1700.43,3424.87,25945.0,1824.85,3555.68,27006.0
425,ALVIN ISD,48039.0,20901,1700.43,3424.87,25945.0,1824.85,3555.68,27006.0
426,ALVIN ISD,48039.0,20901,1700.43,3424.87,25945.0,1824.85,3555.68,27006.0
427,ALVIN ISD,48039.0,20901,1700.43,3424.87,25945.0,1824.85,3555.68,27006.0
428,ALVIN ISD,48039.0,20901,1700.43,3424.87,25945.0,1824.85,3555.68,27006.0
429,ALVIN ISD,48039.0,20901,1700.43,3424.87,25945.0,1824.85,3555.68,27006.0
430,ALVIN ISD,48039.0,20901,1700.43,3424.87,25945.0,1824.85,3555.68,27006.0
431,ALVIN ISD,48039.0,20901,1700.43,3424.87,25945.0,1824.85,3555.68,27006.0
432,ALVIN ISD,48039.0,20901,1700.43,3424.87,25945.0,1824.85,3555.68,27006.0
433,ALVIN ISD,48039.0,20901,1700.43,3424.87,25945.0,1824.85,3555.68,27006.0
434,ALVIN ISD,48039.0,20901,1700.43,3424.87,25945.0,1824.85,3555.68,27006.0
435,ALVIN ISD,48039.0,20901,1700.43,3424.87,25945.0,1824.85,3555.68,27006.0
436,ALVIN ISD,48039.0,20901,1700.43,3424.87,25945.0,1824.85,3555.68,27006.0
437,ALVIN ISD,48039.0,20901,1700.43,3424.87,25945.0,1824.85,3555.68,27006.0
438,ALVIN ISD,48039.0,20901,1700.43,3424.87,25945.0,1824.85,3555.68,27006.0
439,ALVIN ISD,48039.0,20901,1700.43,3424.87,25945.0,1824.85,3555.68,27006.0
440,ALVIN ISD,48039.0,20901,1700.43,3424.87,25945.0,1824.85,3555.68,27006.0
441,ALVIN ISD,48039.0,20901,1700.43,3424.87,25945.0,1824.85,3555.68,27006.0
442,ALVIN ISD,48039.0,20901,1700.43,3424.87,25945.0,1824.85,3555.68,27006.0
443,ALVIN ISD,48039.0,20901,1700.43,3424.87,25945.0,1824.85,3555.68,27006.0
444,ALVIN ISD,48039.0,20901,1700.43,3424.87,25945.0,1824.85,3555.68,27006.0
445,ALVIN ISD,48039.0,20901,1700.43,3424.87,25945.0,1824.85,3555.68,27006.0
446,ALVIN ISD,48039.0,20901,1700.43,3424.87,25945.0,1824.85,3555.68,27006.0
447,ALVIN ISD,48039.0,20901,1700.43,3424.87,25945.0,1824.85,3555.68,27006.0
448,ALVIN ISD,48039.0,20901,1700.43,3424.87,25945.0,1824.85,3555.68,27006.0
449,ALVIN ISD,48039.0,20901,1700.43,3424.87,25945.0,1824.85,3555.68,27006.0
450,ALVIN ISD,48039.0,20901,1700.43,3424.87,25945.0,1824.85,3555.68,27006.0
451,ALVIN ISD,48039.0,20901,1700.43,3424.87,25945.0,1824.85,3555.68,27006.0
452,ALVIN ISD,48039.0,20901,1700.43,3424.87,25945.0,1824.85,3555.68,27006.0
453,ALVIN ISD,48039.0,20901,1700.43,3424.87,25945.0,1824.85,3555.68,27006.0
454,ALVIN ISD,48039.0,20901,1700.43,3424.87,25945.0,1824.85,3555.68,27006.0
455,ALVIN ISD,48039.0,20901,1700.43,3424.87,25945.0,1824.85,3555.68,27006.0
456,ALVIN ISD,48039.0,20901,1700.43,3424.87,25945.0,1824.85,3555.68,27006.0
457,ALVIN ISD,48039.0,20901,1700.43,3424.87,25945.0,1824.85,3555.68,27006.0
458,ALVIN ISD,48039.0,20901,1700.43,3424.87,25945.0,1824.85,3555.68,27006.0
459,ALVIN ISD,48039.0,20901,1700.43,3424.87,25945.0,1824.85,3555.68,27006.0
460,ALVIN ISD,48039.0,20901,1700.43,3424.87,25945.0,1824.85,3555.68,27006.0
461,ALVIN ISD,48039.0,20901,1700.43,3424.87,25945.0,1824.85,3555.68,27006.0
462,ALVIN ISD,48039.0,20901,1700.43,3424.87,25945.0,1824.85,3555.68,27006.0
463,ALVIN ISD,48039.0,20901,1700.43,3424.87,25945.0,1824.85,3555.68,27006.0
464,ALVIN ISD,48039.0,20901,1700.43,3424.87,25945.0,1824.85,3555.68,27006.0
465,ALVIN ISD,48039.0,20901,1700.43,3424.87,25945.0,1824.85,3555.68,27006.0
466,ALVIN ISD,48039.0,20901,1700.43,3424.87,25945.0,1824.85,3555.68,27006.0
467,ALVIN ISD,48039.0,20901,1700.43,3424.87,25945.0,1824.85,3555.68,27006.0
468,ALVORD ISD,48497.0,249901,57.44,111.68,727.0,61.95,115.73,709.0
469,AMARILLO ISD,48375.0,188901,2193.75,4163.42,32829.0,2213.46,4206.25,31388.0
470,AMARILLO ISD,48375.0,188901,2193.75,4163.42,32829.0,2213.46,4206.25,31388.0
471,AMARILLO ISD,48375.0,188901,2193.75,4163.42,32829.0,2213.46,4206.25,31388.0
472,AMARILLO ISD,48375.0,188901,2193.75,4163.42,32829.0,2213.46,4206.25,31388.0
473,AMARILLO ISD,48375.0,188901,2193.75,4163.42,32829.0,2213.46,4206.25,31388.0
474,AMARILLO ISD,48375.0,188901,2193.75,4163.42,32829.0,2213.46,4206.25,31388.0
475,AMARILLO ISD,48375.0,188901,2193.75,4163.42,32829.0,2213.46,4206.25,31388.0
476,AMARILLO ISD,48375.0,188901,2193.75,4163.42,32829.0,2213.46,4206.25,31388.0
477,AMARILLO ISD,48375.0,188901,2193.75,4163.42,32829.0,2213.46,4206.25,31388.0
478,AMARILLO ISD,48375.0,188901,2193.75,4163.42,32829.0,2213.46,4206.25,31388.0
479,AMARILLO ISD,48375.0,188901,2193.75,4163.42,32829.0,2213.46,4206.25,31388.0
480,AMARILLO ISD,48375.0,188901,2193.75,4163.42,32829.0,2213.46,4206.25,31388.0
481,AMARILLO ISD,48375.0,188901,2193.75,4163.42,32829.0,2213.46,4206.25,31388.0
482,AMARILLO ISD,48375.0,188901,2193.75,4163.42,32829.0,2213.46,4206.25,31388.0
483,AMARILLO ISD,48375.0,188901,2193.75,4163.42,32829.0,2213.46,4206.25,31388.0
484,AMARILLO ISD,48375.0,188901,2193.75,4163.42,32829.0,2213.46,4206.25,31388.0
485,AMARILLO ISD,48375.0,188901,2193.75,4163.42,32829.0,2213.46,4206.25,31388.0
486,AMARILLO ISD,48375.0,188901,2193.75,4163.42,32829.0,2213.46,4206.25,31388.0
487,AMARILLO ISD,48375.0,188901,2193.75,4163.42,32829.0,2213.46,4206.25,31388.0
488,AMARILLO ISD,48375.0,188901,2193.75,4163.42,32829.0,2213.46,4206.25,31388.0
489,AMARILLO ISD,48375.0,188901,2193.75,4163.42,32829.0,2213.46,4206.25,31388.0
490,AMARILLO ISD,48375.0,188901,2193.75,4163.42,32829.0,2213.46,4206.25,31388.0
491,AMARILLO ISD,48375.0,188901,2193.75,4163.42,32829.0,2213.46,4206.25,31388.0
492,AMARILLO ISD,48375.0,188901,2193.75,4163.42,32829.0,2213.46,4206.25,31388.0
493,AMARILLO ISD,48375.0,188901,2193.75,4163.42,32829.0,2213.46,4206.25,31388.0
494,AMARILLO ISD,48375.0,188901,2193.75,4163.42,32829.0,2213.46,4206.25,31388.0
495,AMARILLO ISD,48375.0,188901,2193.75,4163.42,32829.0,2213.46,4206.25,31388.0
496,AMARILLO ISD,48375.0,188901,2193.75,4163.42,32829.0,2213.46,4206.25,31388.0
497,AMARILLO ISD,48375.0,188901,2193.75,4163.42,32829.0,2213.46,4206.25,31388.0
498,AMARILLO ISD,48375.0,188901,2193.75,4163.42,32829.0,2213.46,4206.25,31388.0
499,AMARILLO ISD,48375.0,188901,2193.75,4163.42,32829.0,2213.46,4206.25,31388.0
500,AMARILLO ISD,48375.0,188901,2193.75,4163.42,32829.0,2213.46,4206.25,31388.0
501,AMARILLO ISD,48375.0,188901,2193.75,4163.42,32829.0,2213.46,4206.25,31388.0
502,AMARILLO ISD,48375.0,188901,2193.75,4163.42,32829.0,2213.46,4206.25,31388.0
503,AMARILLO ISD,48375.0,188901,2193.75,4163.42,32829.0,2213.46,4206.25,31388.0
504,AMARILLO ISD,48375.0,188901,2193.75,4163.42,32829.0,2213.46,4206.25,31388.0
505,AMARILLO ISD,48375.0,188901,2193.75,4163.42,32829.0,2213.46,4206.25,31388.0
506,AMARILLO ISD,48375.0,188901,2193.75,4163.42,32829.0,2213.46,4206.25,31388.0
507,AMARILLO ISD,48375.0,188901,2193.75,4163.42,32829.0,2213.46,4206.25,31388.0
508,AMARILLO ISD,48375.0,188901,2193.75,4163.42,32829.0,2213.46,4206.25,31388.0
509,AMARILLO ISD,48375.0,188901,2193.75,4163.42,32829.0,2213.46,4206.25,31388.0
510,AMARILLO ISD,48375.0,188901,2193.75,4163.42,32829.0,2213.46,4206.25,31388.0
511,AMARILLO ISD,48375.0,188901,2193.75,4163.42,32829.0,2213.46,4206.25,31388.0
512,AMARILLO ISD,48375.0,188901,2193.75,4163.42,32829.0,2213.46,4206.25,31388.0
513,AMARILLO ISD,48375.0,188901,2193.75,4163.42,32829.0,2213.46,4206.25,31388.0
514,AMARILLO ISD,48375.0,188901,2193.75,4163.42,32829.0,2213.46,4206.25,31388.0
515,AMARILLO ISD,48375.0,188901,2193.75,4163.42,32829.0,2213.46,4206.25,31388.0
516,AMARILLO ISD,48375.0,188901,2193.75,4163.42,32829.0,2213.46,4206.25,31388.0
517,AMARILLO ISD,48375.0,188901,2193.75,4163.42,32829.0,2213.46,4206.25,31388.0
518,AMARILLO ISD,48375.0,188901,2193.75,4163.42,32829.0,2213.46,4206.25,31388.0
519,AMARILLO ISD,48375.0,188901,2193.75,4163.42,32829.0,2213.46,4206.25,31388.0
520,AMARILLO ISD,48375.0,188901,2193.75,4163.42,32829.0,2213.46,4206.25,31388.0
521,AMARILLO ISD,48375.0,188901,2193.75,4163.42,32829.0,2213.46,4206.25,31388.0
522,AMARILLO ISD,48375.0,188901,2193.75,4163.42,32829.0,2213.46,4206.25,31388.0
523,AMARILLO ISD,48375.0,188901,2193.75,4163.42,32829.0,2213.46,4206.25,31388.0
524,AMARILLO ISD,48375.0,188901,2193.75,4163.42,32829.0,2213.46,4206.25,31388.0
525,AMARILLO ISD,48375.0,188901,2193.75,4163.42,32829.0,2213.46,4206.25,31388.0
526,AMARILLO ISD,48375.0,188901,2193.75,4163.42,32829.0,2213.46,4206.25,31388.0
527,AMARILLO ISD,48375.0,188901,2193.75,4163.42,32829.0,2213.46,4206.25,31388.0
528,AMARILLO ISD,48375.0,188901,2193.75,4163.42,32829.0,2213.46,4206.25,31388.0
529,AMARILLO ISD,48375.0,188901,2193.75,4163.42,32829.0,2213.46,4206.25,31388.0
530,AMARILLO ISD,48375.0,188901,2193.75,4163.42,32829.0,2213.46,4206.25,31388.0
531,AMARILLO ISD,48375.0,188901,2193.75,4163.42,32829.0,2213.46,4206.25,31388.0
532,AMARILLO ISD,48375.0,188901,2193.75,4163.42,32829.0,2213.46,4206.25,31388.0
533,AMBASSADORS PREPARATORY ACADEMY,48167.0,84804,20.67,45.84,323.0,22.81,50.06,246.0
534,AMHERST ISD,48279.0,140901,18.99,30.94,142.0,19.0,32.11,133.0
535,AMIGOS POR VIDA-FRIENDS FOR LIFE PUB CHTR SCH,48201.0,101819,24.88,50.96,494.0,30.81,56.28,502.0
536,ANAHUAC ISD,48071.0,36901,95.71,186.96,1325.0,98.97,193.87,1326.0
537,ANAHUAC ISD,48071.0,36901,95.71,186.96,1325.0,98.97,193.87,1326.0
538,ANDERSON-SHIRO CISD,48185.0,93901,67.69,124.44,879.0,71.85,130.41,887.0
539,ANDREWS ISD,48003.0,2901,264.19,508.27,4319.0,287.18,559.88,4128.0
540,ANDREWS ISD,48003.0,2901,264.19,508.27,4319.0,287.18,559.88,4128.0
541,ANDREWS ISD,48003.0,2901,264.19,508.27,4319.0,287.18,559.88,4128.0
542,ANDREWS ISD,48003.0,2901,264.19,508.27,4319.0,287.18,559.88,4128.0
543,ANDREWS ISD,48003.0,2901,264.19,508.27,4319.0,287.18,559.88,4128.0
544,ANDREWS ISD,48003.0,2901,264.19,508.27,4319.0,287.18,559.88,4128.0
545,ANDREWS ISD,48003.0,2901,264.19,508.27,4319.0,287.18,559.88,4128.0
546,ANDREWS ISD,48003.0,2901,264.19,508.27,4319.0,287.18,559.88,4128.0
547,ANDREWS ISD,48003.0,2901,264.19,508.27,4319.0,287.18,559.88,4128.0
548,ANDREWS ISD,48003.0,2901,264.19,508.27,4319.0,287.18,559.88,4128.0
549,ANDREWS ISD,48003.0,2901,264.19,508.27,4319.0,287.18,559.88,4128.0
550,ANDREWS ISD,48003.0,2901,264.19,508.27,4319.0,287.18,559.88,4128.0
551,ANDREWS ISD,48003.0,2901,264.19,508.27,4319.0,287.18,559.88,4128.0
552,ANDREWS ISD,48003.0,2901,264.19,508.27,4319.0,287.18,559.88,4128.0
553,ANDREWS ISD,48003.0,2901,264.19,508.27,4319.0,287.18,559.88,4128.0
554,ANDREWS ISD,48003.0,2901,264.19,508.27,4319.0,287.18,559.88,4128.0
555,ANDREWS ISD,48003.0,2901,264.19,508.27,4319.0,287.18,559.88,4128.0
556,ANDREWS ISD,48003.0,2901,264.19,508.27,4319.0,287.18,559.88,4128.0
557,ANDREWS ISD,48003.0,2901,264.19,508.27,4319.0,287.18,559.88,4128.0
558,ANDREWS ISD,48003.0,2901,264.19,508.27,4319.0,287.18,559.88,4128.0
559,ANDREWS ISD,48003.0,2901,264.19,508.27,4319.0,287.18,559.88,4128.0
560,ANDREWS ISD,48003.0,2901,264.19,508.27,4319.0,287.18,559.88,4128.0
561,ANDREWS ISD,48003.0,2901,264.19,508.27,4319.0,287.18,559.88,4128.0
562,ANDREWS ISD,48003.0,2901,264.19,508.27,4319.0,287.18,559.88,4128.0
563,ANDREWS ISD,48003.0,2901,264.19,508.27,4319.0,287.18,559.88,4128.0
564,ANDREWS ISD,48003.0,2901,264.19,508.27,4319.0,287.18,559.88,4128.0
565,ANDREWS ISD,48003.0,2901,264.19,508.27,4319.0,287.18,559.88,4128.0
